title,release_date,log_budget,release_year,release_month,release_quarter,holiday_release,director_prior_films,director_prior_avg_gross,star_prior_films,star_prior_avg_gross,company_prior_films,company_prior_avg_gross,primary_genre,release_season,worldwide_box_office,log_worldwide_box_office
The Age of Adaline,2015-04-24,17.034386422832473,2015,4.0,2.0,0,1,3640975.0,0,,11,33327675.90909091,Unknown,spring,65663276.0,18.000050377412492
Black Mass,2015-09-18,17.78580249038432,2015,9.0,3.0,0,2,31533560.0,30,216743538.7,1,4381603.0,Unknown,fall,99775678.0,18.418435014187867
Focus,2015-02-27,17.729531586015174,2015,2.0,1.0,0,2,82910051.5,16,328365550.75,1,30642704.0,Unknown,winter,158762963.0,18.88292285539496
Home,2015-03-27,18.72078534381011,2015,3.0,1.0,0,1,339795890.0,0,,22,444605231.45454544,Unknown,spring,386041607.0,19.771455714366
Jupiter Ascending,2015-02-06,18.985994558684244,2015,2.0,1.0,0,5,346661026.6,8,125547672.25,301,153636401.62790698,Unknown,winter,183887723.0,19.02983593367595
I Saw the Light,2016-04-01,16.380459992348886,2015,4.0,2.0,0,0,,0,,0,,Unknown,spring,1767963.0,14.385339159981468
Minions,2015-07-10,18.119575664681957,2015,7.0,3.0,0,0,,19,148219098.21052632,0,,Unknown,summer,1159444662.0,20.871206988639578
Pitch Perfect 2,2015-05-15,17.182806422433504,2015,5.0,2.0,0,0,,2,164126399.0,1,115350426.0,Unknown,summer,287144079.0,19.475494668659483
San Andreas,2015-05-29,18.5159909328476,2015,5.0,2.0,0,1,335260290.0,13,119006292.15384616,158,101832134.89873418,Unknown,summer,473990832.0,19.976698539809888
Trainwreck,2015-07-17,17.370858648025116,2015,7.0,3.0,0,4,139275363.25,0,,340,118532062.42058824,Unknown,summer,140795793.0,18.762821129082944
Tomorrowland,2015-05-22,19.06253463538792,2015,5.0,2.0,0,4,493306651.25,18,156419826.55555555,104,223853916.3846154,Unknown,summer,209035668.0,19.15801546043923
Bridge of Spies,2015-10-16,17.50439003707821,2015,10.0,4.0,0,23,369783248.2173913,35,233594331.8857143,71,149737686.50704226,Unknown,fall,165478348.0,18.924350922471213
The Danish Girl,2016-01-22,16.52356082573315,2015,1.0,1.0,0,3,291091821.6666667,2,62054783.5,4,38676784.5,Unknown,winter,64191523.0,17.977381735022014
The Divergent Series: Insurgent,2015-03-20,18.5159909328476,2015,3.0,1.0,0,4,150515579.5,3,198840784.33333334,39,147443544.97435898,Unknown,spring,297002527.0,19.50925120851526
Straight Outta Compton,2015-08-14,17.147715103853763,2015,8.0,3.0,0,7,79783358.0,0,,340,118532062.42058824,Unknown,winter,201634991.0,19.121969650528282
Carol,2016-01-15,16.283610174181653,2015,1.0,1.0,0,5,8634753.8,9,63917414.222222224,27,74341043.1111111,Unknown,winter,40272135.0,17.511170373387685
No Escape,2015-08-26,16.600521861931007,2015,8.0,3.0,0,3,48637934.666666664,1,3114953.0,4,24391889.25,Unknown,winter,54418872.0,17.81222158180688
The Boy Next Door,2015-01-23,15.201805169084134,2015,1.0,1.0,0,10,139141342.2,9,80238585.33333333,340,118532062.42058824,Unknown,winter,52425855.0,17.7749104627067
Southpaw,2015-07-24,17.216707972959764,2015,7.0,3.0,0,9,103734118.8888889,14,82325888.07142857,0,,Unknown,summer,91970827.0,18.336981997774092
The Dressmaker,2015-10-29,,2015,10.0,4.0,0,3,16553822.666666666,7,51851933.85714286,4,4080977.5,Unknown,fall,25003426.0,17.03452345343787
Maze Runner: The Scorch Trials,2015-09-18,17.926384438531027,2015,9.0,3.0,0,1,348319861.0,2,174206257.5,0,,Unknown,fall,312296056.0,19.55946219649317
Lost and Love,2015-03-20,,2015,3.0,1.0,0,0,,2,4425045.5,0,,Unknown,spring,34930177.0,17.36886171267613
The Last Witch Hunter,2015-10-23,18.31532023940565,2015,10.0,4.0,0,2,87023587.0,11,253810078.54545453,39,147443544.97435898,Unknown,fall,146936910.0,18.80551387574951
Green Room,2016-05-13,15.424948670398354,2015,5.0,2.0,0,1,993313.0,2,23128796.5,1,1828232.0,Unknown,summer,3769214.0,15.142377314931142
Burnt,2015-10-30,16.811242881518265,2015,10.0,4.0,0,2,41137968.5,7,273642135.71428573,7,53318112.571428575,Unknown,fall,36606743.0,17.415743043692466
The Good Dinosaur,2015-11-25,19.11382792951231,2015,11.0,4.0,1,0,,1,3011195.0,7,601341806.4285715,Unknown,holiday,332207671.0,19.62127084939817
Far from the Madding Crowd,2015-05-22,,2015,5.0,2.0,0,3,5993349.333333333,2,29034474.0,48,44669791.166666664,Unknown,summer,30229977.0,17.22434463900149
The Invitation,2016-04-08,,2015,4.0,2.0,0,3,28847920.666666668,0,,0,,Unknown,spring,354835.0,12.779410989884704
The Gift,2015-08-07,15.424948670398354,2015,8.0,3.0,0,0,,9,70907283.77777778,0,,Unknown,winter,58980521.0,17.892717811770023
Point Break,2015-12-25,18.46947091764561,2015,12.0,4.0,1,1,58480828.0,0,,21,75769867.09523809,Unknown,holiday,133718711.0,18.711248987402776
Get Hard,2015-03-27,17.50439003707821,2015,3.0,1.0,0,0,,16,114872973.375,1,12128575.0,Unknown,spring,111711453.0,18.531429801306924
Hitman: Agent 47,2015-08-21,17.370858648025116,2015,8.0,3.0,0,0,,0,,218,147162849.53669724,Unknown,winter,82347656.0,18.226460562452747
Entourage,2015-06-03,17.216707972959764,2015,6.0,2.0,0,2,2745070.5,0,,301,153636401.62790698,Unknown,summer,49263404.0,17.712692071288487
Steve Jobs,2015-10-23,17.216707972959764,2015,10.0,4.0,0,10,76283142.3,5,25888066.4,340,118532062.42058824,Unknown,fall,34441873.0,17.35478364951615
Scouts Guide to the Zombie Apocalypse,2015-10-30,16.52356082573315,2015,10.0,4.0,0,0,,0,,290,117585340.21724138,Unknown,fall,16137046.0,16.596628242480442
Hardcore Henry,2016-04-08,14.508658238524095,2015,4.0,2.0,0,0,,2,105507318.5,2,56609184.5,Unknown,spring,16810562.0,16.637517996793022
Joy,2015-12-25,17.909855136853043,2015,12.0,4.0,1,7,108669178.28571428,5,474569429.2,52,123309028.5,Unknown,holiday,101134059.0,18.4319575214188
Masterminds,2016-09-30,17.034386422832473,2015,9.0,3.0,0,3,48504279.666666664,1,469310836.0,2,36883804.0,Unknown,fall,29674699.0,17.205805388889107
Brooklyn,2015-11-25,16.213405921671733,2015,11.0,4.0,1,1,5175215.0,5,29366333.4,1,7257942.0,Unknown,holiday,62402155.0,17.949110384024827
Youth,2015-12-04,,2015,12.0,4.0,1,2,18296966.0,18,12217779.333333334,2,18296966.0,Unknown,holiday,23459358.0,16.970780077713165
Self/less,2015-07-10,17.073607134447293,2015,7.0,3.0,0,4,129436961.75,11,79281749.27272727,34,49814082.14705882,Unknown,summer,31807156.0,17.275201885320634
Ted 2,2015-06-26,18.035018277846262,2015,6.0,2.0,0,2,318279035.5,19,166601842.36842105,340,118532062.42058824,Unknown,summer,215863606.0,19.190157317126435
Pan,2015-10-09,18.826145858727198,2015,10.0,4.0,0,5,84735480.2,0,,301,153636401.62790698,Unknown,fall,128388320.0,18.670569987139285
Pixels,2015-07-24,18.292847383806116,2015,7.0,3.0,0,14,277724397.9285714,25,148052330.96,299,114292325.13712375,Unknown,summer,244874809.0,19.316257658322602
Demolition,2016-04-08,16.118095750958314,2015,4.0,2.0,0,3,45811512.666666664,14,82325888.07142857,0,,Unknown,spring,4366460.0,15.289463399157425
Macbeth,2015-12-11,16.52356082573315,2015,12.0,4.0,1,1,1349387.0,5,25888066.4,1,5853509.0,Unknown,holiday,16322067.0,16.608028615158755
Daddy's Home,2015-12-25,17.72753358339242,2015,12.0,4.0,1,3,61373462.0,16,114872973.375,290,117585340.21724138,Unknown,holiday,242786137.0,19.30769152326279
Run All Night,2015-03-13,17.72753358339242,2015,3.0,1.0,0,4,126299500.25,19,117500020.57894737,301,153636401.62790698,Unknown,spring,71561644.0,18.086069804043206
Mr. Right,2016-04-08,15.894952224644102,2015,4.0,2.0,0,0,,2,164126399.0,0,,Unknown,spring,607595.0,13.317265466403612
Magic Mike XXL,2015-07-01,16.51013780630191,2015,7.0,3.0,0,0,,8,125547672.25,301,153636401.62790698,Unknown,summer,117813057.0,18.58460967193491
The DUFF,2015-02-20,15.955576839107596,2015,2.0,1.0,0,0,,0,,9,64013576.55555555,Unknown,winter,43709744.0,17.593081632917194
Trumbo,2015-11-27,16.52356082573315,2015,11.0,4.0,1,8,216299600.875,0,,0,,Unknown,holiday,11430025.0,16.251754310484067
Hotel Transylvania 2,2015-09-25,18.197537205138154,2015,9.0,3.0,0,1,358375603.0,25,148052330.96,299,114292325.13712375,Unknown,fall,474800000.0,19.97840422280594
Knight of Cups,2016-03-04,,2015,3.0,1.0,0,4,52167938.25,18,210645131.16666666,0,,Unknown,spring,1026288.0,13.841459941462753
The Stanford Prison Experiment,2015-07-17,,2015,7.0,3.0,0,0,,0,,0,,Unknown,summer,663114.0,13.404703708123577
The Longest Ride,2015-04-10,17.341871111992198,2015,4.0,2.0,0,5,41319555.6,0,,52,123309028.5,Unknown,spring,62944815.0,17.957768963991317
Victor Frankenstein,2015-11-25,17.989897843244528,2015,11.0,4.0,1,4,31735003.0,12,659986465.6666666,7,57555519.428571425,Unknown,holiday,34227298.0,17.34853410000184
Insidious: Chapter 3,2015-06-05,16.118095750958314,2015,6.0,2.0,0,0,,4,35123574.0,4,11578778.5,Unknown,summer,112983889.0,18.542755800141382
Goosebumps,2015-10-16,17.87595358575207,2015,10.0,4.0,0,2,309446297.0,10,202329284.2,0,,Unknown,fall,158261424.0,18.879758812275135
Aloha,2015-05-29,17.426428497635523,2015,5.0,2.0,0,7,105222874.71428572,7,273642135.71428573,299,114292325.13712375,Unknown,summer,26250020.0,17.083177347001588
Baahubali: The Beginning,2015-07-09,16.707333983902565,2015,7.0,3.0,0,0,,0,,0,,Unknown,summer,24548038.0,17.016142531213994
A Bigger Splash,2016-05-13,,2015,5.0,2.0,0,1,12014663.0,8,98776368.0,0,,Unknown,summer,7545758.0,15.836496241546076
The Wedding Ringer,2015-01-16,16.951004817371683,2015,1.0,1.0,0,0,,1,70181428.0,1,70181428.0,Unknown,winter,79799880.0,18.195032571190854
Sisters,2015-12-18,17.216707972959764,2015,12.0,4.0,1,1,115350426.0,1,149411550.0,0,,Unknown,holiday,105011053.0,18.469576178771124
Secret in Their Eyes,2015-11-20,16.785925074816024,2015,11.0,4.0,1,2,21949343.5,4,53565547.75,3,22867495.666666668,Unknown,holiday,34854990.0,17.36670689869001
Irrational Man,2015-08-07,16.213405921671733,2015,8.0,3.0,0,35,28396738.77142857,12,56609752.333333336,2,75067082.5,Unknown,winter,27391084.0,17.12572815345213
Wild Card,2015-01-14,17.216707972959764,2015,1.0,1.0,0,7,160572145.0,16,52935751.125,41,93126754.95121951,Unknown,winter,6738764.0,15.723387231677647
Paper Towns,2015-07-24,16.300417291085605,2015,7.0,3.0,0,1,4806423.0,0,,52,123309028.5,Unknown,summer,85512300.0,18.264170794903528
The Lady in the Van,2016-02-26,15.607270193858982,2015,2.0,1.0,0,4,23968408.25,4,45679339.5,25,12851607.08,Unknown,winter,41387687.0,17.538494003261633
The SpongeBob Movie: Sponge Out of Water,2015-02-06,18.119575664681957,2015,2.0,1.0,0,0,,1,141067127.0,0,,Unknown,winter,325186032.0,19.599907985761106
Child 44,2015-04-17,17.72753358339242,2015,4.0,2.0,0,2,108260374.5,5,20944504.6,39,147443544.97435898,Unknown,spring,12951093.0,16.37669082130617
The Wave,2015-08-28,,2015,8.0,3.0,0,0,,0,,0,,Unknown,winter,12975143.0,16.37854608522054
A Man Called Ove,2016-09-30,,2015,9.0,3.0,0,0,,0,,1,8444544.0,Unknown,fall,30692889.0,17.239541589643704
Beasts of No Nation,2015-10-16,15.607270193858982,2015,10.0,4.0,0,2,19906666.0,0,,1,2711379.0,Unknown,fall,90777.0,11.41617224448334
Me and Earl and the Dying Girl,2015-07-01,15.894952224644102,2015,7.0,3.0,0,0,,1,102731865.0,48,44669791.166666664,Unknown,summer,9074749.0,16.021006389526363
Sleeping with Other People,2015-08-12,,2015,8.0,3.0,0,1,12128575.0,2,135686533.0,0,,Unknown,winter,3224947.0,14.986427384051009
Concussion,2015-12-25,17.370858648025116,2015,12.0,4.0,1,1,1412181.0,16,328365550.75,1,70181428.0,Unknown,holiday,48623572.0,17.69961901242855
The Diary of a Teenage Girl,2015-08-28,14.508658238524095,2015,8.0,3.0,0,0,,0,,0,,Unknown,winter,1775133.0,14.38938647099995
Mustang,2015-06-17,,2015,6.0,2.0,0,0,,0,,1,4728401.0,Unknown,summer,5274664.0,15.478425728200738
The Walk,2015-10-09,17.370858648025116,2015,10.0,4.0,0,14,292353597.71428573,10,40801892.3,0,,Unknown,fall,61181942.0,17.92936265492742
Tangerine,2015-07-10,11.51293546492023,2015,7.0,3.0,0,1,146222.0,0,,0,,Unknown,summer,828874.0,13.627824638671168
A Walk in the Woods,2015-09-02,15.894952224644102,2015,9.0,3.0,0,8,43605994.125,12,87635350.16666667,0,,Unknown,fall,37461274.0,17.438818290706386
Sinister 2,2015-08-21,16.118095750958314,2015,8.0,3.0,0,0,,0,,1,13090471.0,Unknown,winter,53329150.0,17.79199366270508
Summertime,2015-08-19,,2015,8.0,3.0,0,0,,1,6291958.0,0,,Unknown,winter,3778938.0,15.144953840364881
Anomalisa,2016-03-11,15.894952224644102,2015,3.0,1.0,0,0,,2,25698542.0,0,,Unknown,spring,5659286.0,15.548808470512812
The Blackcoat's Daughter,2017-02-16,,2015,2.0,1.0,0,0,,5,38760278.4,0,,Unknown,winter,38348.0,10.55448373083613
Mississippi Grind,2015-08-13,15.607270193858982,2015,8.0,3.0,0,1,6491240.0,0,,1,26474920.0,Unknown,winter,422746.0,12.95452917034298
Attack on Titan Part 1,2015-08-01,,2015,8.0,3.0,0,0,,0,,1,516540.0,Unknown,winter,30810658.0,17.24337125950347
Woman in Gold,2015-04-10,16.213405921671733,2015,4.0,2.0,0,1,35057696.0,7,51634236.14285714,0,,Unknown,spring,61619773.0,17.936493383485693
Eddie the Eagle,2016-02-26,16.951004817371683,2015,2.0,1.0,0,0,,0,,1,175706.0,Unknown,winter,46152800.0,17.64746821046248
Eye in the Sky,2016-04-01,16.380459992348886,2015,4.0,2.0,0,3,175224423.33333334,7,51634236.14285714,0,,Unknown,spring,35259653.0,17.378249922066793
The Second Best Exotic Marigold Hotel,2015-03-06,16.118095750958314,2015,3.0,1.0,0,8,70072590.625,6,71354849.5,1,136836272.0,Unknown,spring,85978292.0,18.269605415381037
Tumbledown,2016-02-05,,2015,2.0,1.0,0,0,,2,48993286.0,0,,Unknown,winter,282083.0,12.549960177905518
Poltergeist,2015-05-22,17.370858648025116,2015,5.0,2.0,0,2,79895463.5,5,9516548.6,52,123309028.5,Unknown,summer,95437994.0,18.373987327570145
The Meddler,2016-06-03,14.978661680269907,2015,6.0,2.0,0,1,11681781.0,8,43029798.875,4,10855437.75,Unknown,summer,5425148.0,15.506555922451417
We Are Your Friends,2015-08-28,14.508658238524095,2015,8.0,3.0,0,0,,7,133238077.0,12,66028238.75,Unknown,winter,11122090.0,16.22444386867783
Into the Forest,2016-07-29,,2015,7.0,3.0,0,2,2847759.0,2,124531992.0,3,10204180.333333334,Unknown,summer,92166.0,11.431357427906406
Grandma,2015-09-18,13.304686600863562,2015,9.0,3.0,0,4,161685046.75,1,20259961.0,0,,Unknown,fall,7205073.0,15.790296058008401
Bajirao Mastani,2015-12-18,,2015,12.0,4.0,1,2,3347085.5,0,,0,,Unknown,holiday,11350917.0,16.24480917967826
By the Sea,2015-12-09,16.118095750958314,2015,12.0,4.0,1,1,161459297.0,21,185993228.52380952,340,118532062.42058824,Unknown,holiday,3334927.0,15.019961647893414
Mortdecai,2015-01-23,17.909855136853043,2015,1.0,1.0,0,4,43057460.75,30,216743538.7,0,,Unknown,winter,47275717.0,17.67150736012482
I'll See You in My Dreams,2015-05-15,,2015,5.0,2.0,0,0,,1,11957943.0,0,,Unknown,summer,7452512.0,15.824061848913923
Maggie,2015-05-08,,2015,5.0,2.0,0,0,,25,150253381.4,41,93126754.95121951,Unknown,summer,1663165.0,14.324233572796546
Project Almanac,2015-01-30,16.300417291085605,2015,1.0,1.0,0,0,,0,,1,101758490.0,Unknown,winter,33213241.0,17.318459209786724
Regression,2015-10-02,,2015,10.0,4.0,0,4,73378491.75,19,26452915.842105262,1,39457342.0,Unknown,fall,17671101.0,16.687441207942623
True Story,2015-04-17,,2015,4.0,2.0,0,0,,8,152464210.625,32,75414527.15625,Unknown,spring,5261595.0,15.475944960743963
The Man Who Knew Infinity,2016-04-29,16.118095750958314,2015,4.0,2.0,0,0,,1,378410542.0,3,1768633.0,Unknown,spring,12252684.0,16.321255654611246
The Transporter Refueled,2015-09-04,,2015,9.0,3.0,0,1,71416730.0,0,,21,101700151.38095239,Unknown,fall,72629670.0,18.100884087763472
Z for Zachariah,2015-08-13,15.830413711839864,2015,8.0,3.0,0,1,592116.0,4,53565547.75,0,,Unknown,winter,381839.0,12.852756951679778
Equals,2016-05-26,16.588099342704055,2015,5.0,2.0,0,2,2176308.0,2,157334132.5,0,,Unknown,summer,2084628.0,14.550101459732376
Dope,2015-06-19,15.76142084987672,2015,6.0,2.0,0,2,26688045.5,0,,0,,Unknown,summer,17986781.0,16.705147712772316
Land of Mine,2015-12-03,,2015,12.0,4.0,1,0,,0,,0,,Unknown,holiday,3169553.0,14.969101441948824
Hot Pursuit,2015-05-08,17.370858648025116,2015,5.0,2.0,0,4,159022962.5,14,101183060.78571428,113,70547982.98230088,Unknown,summer,51380201.0,17.754763481129135
Krampus,2015-12-04,16.52356082573315,2015,12.0,4.0,1,0,,0,,1,41898409.0,Unknown,holiday,61548707.0,17.935339419310246
Bajrangi Bhaijaan,2015-07-17,,2015,7.0,3.0,0,0,,0,,2,8206205.0,Unknown,summer,121126188.0,18.612343444432494
The Lure,2015-12-25,,2015,12.0,4.0,1,0,,0,,0,,Unknown,holiday,108846.0,11.597698505419313
The Gunman,2015-03-20,17.50439003707821,2015,3.0,1.0,0,3,96950547.33333333,18,33990508.11111111,4,48121576.25,Unknown,spring,24177137.0,17.000918033862675
The Night Before,2015-11-20,17.034386422832473,2015,11.0,4.0,1,3,53751328.0,10,40801892.3,299,114292325.13712375,Unknown,holiday,52395996.0,17.774340753243397
90 Minutes in Heaven,2015-09-11,15.424948670398354,2015,9.0,3.0,0,1,11130889.0,2,36678556.5,0,,Unknown,fall,4842699.0,15.392982974391325
Tale of Tales,2016-04-22,,2015,4.0,2.0,0,1,34861529.0,1,56298474.0,0,,Unknown,spring,5497104.0,15.519732147988366
Ip Man 3,2015-12-24,17.399029524198163,2015,12.0,4.0,1,1,15089448.0,1,15089448.0,13,30439810.230769232,Unknown,holiday,157029618.0,18.87194500157022
"McFarland, USA",2015-02-20,16.648723960844016,2015,2.0,1.0,0,2,33137075.5,26,107376265.53846154,0,,Unknown,winter,45710059.0,17.637828962930126
Strange Magic,2015-01-23,,2015,1.0,1.0,0,0,,4,18947581.5,0,,Unknown,winter,13603453.0,16.425834289049444
The Peanuts Movie,2015-11-06,18.410630418199872,2015,11.0,4.0,1,1,877244782.0,0,,6,511227847.0,Unknown,holiday,246233113.0,19.321789263076433
Rock the Kasbah,2015-10-23,16.52356082573315,2015,10.0,4.0,0,19,65948237.15789474,15,73295175.4,0,,Unknown,fall,3394174.0,15.037571285026313
The Sea of Trees,2016-08-26,17.034386422832473,2015,8.0,3.0,0,12,37969139.75,18,101678485.33333333,0,,Unknown,winter,906995.0,13.717893318944219
Alvin and the Chipmunks: The Road Chip,2015-12-18,18.31532023940565,2015,12.0,4.0,1,3,129551535.33333333,3,275308238.0,52,123309028.5,Unknown,holiday,234798636.0,19.274238840960994
The Lazarus Effect,2015-02-27,15.009433329466965,2015,2.0,1.0,0,0,,0,,0,,Unknown,winter,38356892.0,17.462444808870185
Love the Coopers,2015-11-13,16.648723960844016,2015,11.0,4.0,1,2,58991155.0,28,58097214.60714286,9,64013576.55555555,Unknown,holiday,42426912.0,17.563293459405635
The 33,2015-11-13,17.073607134447293,2015,11.0,4.0,1,0,,11,117321706.18181819,21,75769867.09523809,Unknown,holiday,27972023.0,17.146715425806384
The Little Prince,2016-08-05,18.212425817447176,2015,8.0,3.0,0,1,631746197.0,25,42554730.44,0,,Unknown,winter,97571250.0,18.396093448565942
Louder Than Bombs,2015-10-02,16.213405921671733,2015,10.0,4.0,0,2,1383969.5,8,215146755.75,1,1470679.0,Unknown,fall,1160724.0,13.96455536785139
The Gallows,2015-07-10,11.51293546492023,2015,7.0,3.0,0,0,,0,,158,101832134.89873418,Unknown,summer,42964410.0,17.575882679802724
The Ones Below,2016-05-27,,2015,5.0,2.0,0,0,,0,,0,,Unknown,summer,121827.0,11.710365492895884
Southbound,2016-02-09,,2015,2.0,1.0,0,23,18977916.173913043,0,,0,,Unknown,winter,35275.0,10.470958125008071
Men & Chicken,2015-02-05,,2015,2.0,1.0,0,2,1212680.0,0,,2,1212680.0,Unknown,winter,4765472.0,15.376907355621388
Hyena Road,2015-10-09,,2015,10.0,4.0,0,0,,0,,3,10204180.333333334,Unknown,fall,87768.0,11.382463642106652
Slow West,2015-04-16,14.508658238524095,2015,4.0,2.0,0,0,,2,67116495.5,9,14278992.444444444,Unknown,spring,1295574.0,14.074465170014102
The End of the Tour,2015-11-12,,2015,11.0,4.0,1,1,6918591.0,2,90119436.0,0,,Unknown,holiday,3072991.0,14.938162237790001
Cop Car,2015-08-07,13.592368256649284,2015,8.0,3.0,0,1,4381603.0,17,26096862.94117647,0,,Unknown,winter,143658.0,11.87519771472471
The Daughter,2017-01-27,,2015,1.0,1.0,0,0,,4,29375366.5,0,,Unknown,winter,1505434.0,14.224592450946949
Jem and the Holograms,2015-10-23,15.424948670398354,2015,10.0,4.0,0,3,228673632.0,0,,0,,Unknown,fall,2333684.0,14.662959121280934
Cemetery of Splendor,2015-09-02,,2015,9.0,3.0,0,1,1214424.0,0,,1,1214424.0,Unknown,fall,98932.0,11.50219813232934
Captive,2015-09-18,14.508658238524095,2015,9.0,3.0,0,0,,0,,0,,Unknown,fall,2801508.0,14.845668758547014
Our Brand Is Crisis,2015-10-30,17.147715103853763,2015,10.0,4.0,0,6,27958160.0,19,148219098.21052632,0,,Unknown,fall,8527658.0,15.958825438659598
Unfinished Business,2015-03-06,17.370858648025116,2015,3.0,1.0,0,1,53120346.0,10,54157015.0,32,75414527.15625,Unknown,spring,14431253.0,16.48490682926117
Hot Tub Time Machine 2,2015-02-20,16.454567959008102,2015,2.0,1.0,0,2,51701737.5,0,,290,117585340.21724138,Unknown,winter,13081651.0,16.386721195712383
Turbo Kid,2015-08-28,,2015,8.0,3.0,0,0,,0,,0,,Unknown,winter,67069.0,11.113492129093784
The Overnight,2015-06-19,,2015,6.0,2.0,0,0,,0,,0,,Unknown,summer,1110522.0,13.920341633493406
"Hello, My Name Is Doris",2016-04-01,13.815511557963774,2015,4.0,2.0,0,0,,9,22030279.777777776,1,2711379.0,Unknown,spring,14659448.0,16.500595668450405
Ricki and the Flash,2015-08-07,16.705882371415992,2015,8.0,3.0,0,9,72903016.55555555,22,91568704.22727273,1,9161691.0,Unknown,winter,41325328.0,17.536986162922187
Danny Collins,2015-04-10,16.118095750958314,2015,4.0,2.0,0,0,,20,65251132.9,0,,Unknown,spring,10835752.0,16.198361687538252
